question,answer,answer_type,category,main_topic,main_topic_id,subtopic,subtopic_id,intent,difficulty,layer,answer_word_count
Xin hướng dẫn thời gian cấp đăng ký kết hôn là bao lâu?,"Giấy chứng nhận kết hôn được cấp ngay sau khi cán bộ tư pháp nhận được đầy đủ hồ sơ hợp lệ và xét thấy đủ điều kiện kết hôn theo quy định (theo Điều 18 Nghị định 123/2015/NĐ-CP).

Nếu thấy đủ điều kiện kết hôn, Điều 18 Luật Hộ tịch 2014 nêu rõ, cán bộ tư pháp ghi việc kết hôn vào Sổ hộ tịch. Hai bên nam nữ ký tên vào Sổ hộ tịch và Giấy chứng nhận đăng ký kết hôn.

Đồng thời hai bên nam, nữ cùng ký vào Sổ đăng ký kết hôn và Giấy chứng nhận đăng ký kết hôn. Sau đó, cán bộ tư pháp báo cáo Chủ tịch UBND cấp xã trao Giấy chứng nhận kết hôn cho hai bên nam, nữ.

Trong trường hợp nếu cần xác minh thêm các điều kiện kết hôn của hai bên nam, nữ thì thời hạn cấp Giấy chứng nhận kết hôn không quá 05 ngày làm việc.

Do đó, có thể thấy thời hạn cấp Giấy đăng ký kết hôn là ngay sau khi hai bên được xét đủ điều kiện kết hôn và được UBND nơi có thẩm quyền thực hiện đăng ký kết hôn cấp Giấy chứng nhận đăng ký kết hôn.

Riêng trường hợp có yếu tố nước ngoài, Sau khi ký Giấy chứng nhận đăng ký kết hôn, cán bộ làm công tác hộ tịch sẽ hướng dẫn hai bên kiểm tra nội dung trong Giấy chứng nhận kết hôn và Sổ đăng ký kết hôn. Thời gian từ lúc tiếp nhận đủ hồ sơ đến lúc nhận Giấy chứng nhận tối đa 13 ngày làm việc

Đặc biệt: Nếu trong 60 ngày kể từ ngày ký mà hai bên không thể có mặt để nhận giấy chứng nhận đăng ký kết hôn thì Giấy này sẽ bị hủy. Nếu hai bên vẫn muốn kết hôn thì phải thực hiện thủ tục lại từ đầu.",full,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Thời gian cấp đăng ký kết hôn là bao lâu?,2.3,duration,hard,1,325
Xin hướng dẫn thời gian cấp đăng ký kết hôn là bao lâu?,"Giấy chứng nhận kết hôn được cấp ngay sau khi cán bộ tư pháp nhận được đầy đủ hồ sơ hợp lệ và xét thấy đủ điều kiện kết hôn theo quy định (theo Điều 18 Nghị định 123/2015/NĐ-CP). Nếu thấy đủ điều kiện kết hôn, Điều 18 Luật Hộ tịch 2014 nêu rõ, cán bộ tư pháp ghi việc kết hôn vào Sổ hộ tịch. Hai bên nam nữ ký tên vào Sổ hộ tịch và Giấy chứng nhận đăng ký kết hôn.",summary,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Thời gian cấp đăng ký kết hôn là bao lâu?,2.3,duration,hard,1,84
Thời gian cấp đăng ký kết hôn là bao lâu?,"Giấy chứng nhận kết hôn được cấp ngay sau khi cán bộ tư pháp nhận được đầy đủ hồ sơ hợp lệ và xét thấy đủ điều kiện kết hôn theo quy định (theo Điều 18 Nghị định 123/2015/NĐ-CP).

Nếu thấy đủ điều kiện kết hôn, Điều 18 Luật Hộ tịch 2014 nêu rõ, cán bộ tư pháp ghi việc kết hôn vào Sổ hộ tịch. Hai bên nam nữ ký tên vào Sổ hộ tịch và Giấy chứng nhận đăng ký kết hôn.

Đồng thời hai bên nam, nữ cùng ký vào Sổ đăng ký kết hôn và Giấy chứng nhận đăng ký kết hôn. Sau đó, cán bộ tư pháp báo cáo Chủ tịch UBND cấp xã trao Giấy chứng nhận kết hôn cho hai bên nam, nữ.

Trong trường hợp nếu cần xác minh thêm các điều kiện kết hôn của hai bên nam, nữ thì thời hạn cấp Giấy chứng nhận kết hôn không quá 05 ngày làm việc.

Do đó, có thể thấy thời hạn cấp Giấy đăng ký kết hôn là ngay sau khi hai bên được xét đủ điều kiện kết hôn và được UBND nơi có thẩm quyền thực hiện đăng ký kết hôn cấp Giấy chứng nhận đăng ký kết hôn.

Riêng trường hợp có yếu tố nước ngoài, Sau khi ký Giấy chứng nhận đăng ký kết hôn, cán bộ làm công tác hộ tịch sẽ hướng dẫn hai bên kiểm tra nội dung trong Giấy chứng nhận kết hôn và Sổ đăng ký kết hôn. Thời gian từ lúc tiếp nhận đủ hồ sơ đến lúc nhận Giấy chứng nhận tối đa 13 ngày làm việc

Đặc biệt: Nếu trong 60 ngày kể từ ngày ký mà hai bên không thể có mặt để nhận giấy chứng nhận đăng ký kết hôn thì Giấy này sẽ bị hủy. Nếu hai bên vẫn muốn kết hôn thì phải thực hiện thủ tục lại từ đầu.",full,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Thời gian cấp đăng ký kết hôn là bao lâu?,2.3,duration,hard,1,325
Thời gian cấp đăng ký kết hôn là bao lâu?,"Giấy chứng nhận kết hôn được cấp ngay sau khi cán bộ tư pháp nhận được đầy đủ hồ sơ hợp lệ và xét thấy đủ điều kiện kết hôn theo quy định (theo Điều 18 Nghị định 123/2015/NĐ-CP). Nếu thấy đủ điều kiện kết hôn, Điều 18 Luật Hộ tịch 2014 nêu rõ, cán bộ tư pháp ghi việc kết hôn vào Sổ hộ tịch. Hai bên nam nữ ký tên vào Sổ hộ tịch và Giấy chứng nhận đăng ký kết hôn.",summary,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Thời gian cấp đăng ký kết hôn là bao lâu?,2.3,duration,hard,1,84
Cho tôi biết lệ phí đăng ký kết hôn là bao nhiêu?,"Nếu đăng ký kết hôn của công dân Việt Nam cư trú trong nước thì được miễn lệ phí đăng ký kết hôn theo quy định tại Điều 11 Luật Hộ tịch 2014. Tuy nhiên, có nhu cầu cấp bản sao Giấy chứng nhận kết hôn thì lệ phí là 8.000 đồng/bản sao.",full,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Lệ phí đăng ký kết hôn là bao nhiêu?,2.4,cost,medium,1,53
Cho tôi biết lệ phí đăng ký kết hôn là bao nhiêu?,"Nếu đăng ký kết hôn của công dân Việt Nam cư trú trong nước thì được miễn lệ phí đăng ký kết hôn theo quy định tại Điều 11 Luật Hộ tịch 2014. Tuy nhiên, có nhu cầu cấp bản sao Giấy chứng nhận kết hôn thì lệ phí là 8.000 đồng/bản sao.",summary,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Lệ phí đăng ký kết hôn là bao nhiêu?,2.4,cost,medium,1,53
Lệ phí đăng ký kết hôn là bao nhiêu?,"Nếu đăng ký kết hôn của công dân Việt Nam cư trú trong nước thì được miễn lệ phí đăng ký kết hôn theo quy định tại Điều 11 Luật Hộ tịch 2014. Tuy nhiên, có nhu cầu cấp bản sao Giấy chứng nhận kết hôn thì lệ phí là 8.000 đồng/bản sao.",full,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Lệ phí đăng ký kết hôn là bao nhiêu?,2.4,cost,medium,1,53
Lệ phí đăng ký kết hôn là bao nhiêu?,"Nếu đăng ký kết hôn của công dân Việt Nam cư trú trong nước thì được miễn lệ phí đăng ký kết hôn theo quy định tại Điều 11 Luật Hộ tịch 2014. Tuy nhiên, có nhu cầu cấp bản sao Giấy chứng nhận kết hôn thì lệ phí là 8.000 đồng/bản sao.",summary,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Lệ phí đăng ký kết hôn là bao nhiêu?,2.4,cost,medium,1,53
Xin hướng dẫn lệ phí đăng ký kết hôn là bao nhiêu?,"Nếu đăng ký kết hôn của công dân Việt Nam cư trú trong nước thì được miễn lệ phí đăng ký kết hôn theo quy định tại Điều 11 Luật Hộ tịch 2014. Tuy nhiên, có nhu cầu cấp bản sao Giấy chứng nhận kết hôn thì lệ phí là 8.000 đồng/bản sao.",full,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Lệ phí đăng ký kết hôn là bao nhiêu?,2.4,cost,medium,1,53
Xin hướng dẫn lệ phí đăng ký kết hôn là bao nhiêu?,"Nếu đăng ký kết hôn của công dân Việt Nam cư trú trong nước thì được miễn lệ phí đăng ký kết hôn theo quy định tại Điều 11 Luật Hộ tịch 2014. Tuy nhiên, có nhu cầu cấp bản sao Giấy chứng nhận kết hôn thì lệ phí là 8.000 đồng/bản sao.",summary,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Lệ phí đăng ký kết hôn là bao nhiêu?,2.4,cost,medium,1,53
Mình muốn hỏi lệ phí đăng ký kết hôn là bao nhiêu?,"Nếu đăng ký kết hôn của công dân Việt Nam cư trú trong nước thì được miễn lệ phí đăng ký kết hôn theo quy định tại Điều 11 Luật Hộ tịch 2014. Tuy nhiên, có nhu cầu cấp bản sao Giấy chứng nhận kết hôn thì lệ phí là 8.000 đồng/bản sao.",full,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Lệ phí đăng ký kết hôn là bao nhiêu?,2.4,cost,medium,1,53
Mình muốn hỏi lệ phí đăng ký kết hôn là bao nhiêu?,"Nếu đăng ký kết hôn của công dân Việt Nam cư trú trong nước thì được miễn lệ phí đăng ký kết hôn theo quy định tại Điều 11 Luật Hộ tịch 2014. Tuy nhiên, có nhu cầu cấp bản sao Giấy chứng nhận kết hôn thì lệ phí là 8.000 đồng/bản sao.",summary,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Lệ phí đăng ký kết hôn là bao nhiêu?,2.4,cost,medium,1,53
Cho tôi biết đăng ký kết hôn được cấp mấy bản?,"Theo khoản 7 Điều 4 Luật Hộ tịch, giấy chứng nhận kết hôn là văn bản do cơ quan Nhà nước có thẩm quyền cấp cho hai bên nam, nữ khi đăng ký kết hôn.

Nếu hai bên nam, nữ đủ điều kiện kết hôn, sau khi nam, nữ cùng ký, ghi rõ họ tên trong Sổ hộ tịch, Giấy chứng nhận kết hôn, mỗi bên vợ, chồng được cấp 01 bản chính Giấy chứng nhận theo khoản 3 Điều 18 Nghị định 123/2015/NĐ-CP.

Như vậy, có thể thấy, đăng ký kết hôn sẽ được cấp thành 02 bản chính cho mỗi bên vợ, chồng giữ 01 bản.",full,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Đăng ký kết hôn được cấp mấy bản?,2.5,general,medium,1,108
Cho tôi biết đăng ký kết hôn được cấp mấy bản?,"Theo khoản 7 Điều 4 Luật Hộ tịch, giấy chứng nhận kết hôn là văn bản do cơ quan Nhà nước có thẩm quyền cấp cho hai bên nam, nữ khi đăng ký kết hôn. Nếu hai bên nam, nữ đủ điều kiện kết hôn, sau khi nam, nữ cùng ký, ghi rõ họ tên trong Sổ hộ tịch, Giấy chứng nhận kết hôn, mỗi bên vợ, chồng được cấp 01 bản chính Giấy chứng nhận theo khoản 3 Điều 18 Nghị định 123/2015/NĐ-CP.",summary,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Đăng ký kết hôn được cấp mấy bản?,2.5,general,medium,1,84
Đăng ký kết hôn được cấp mấy bản?,"Theo khoản 7 Điều 4 Luật Hộ tịch, giấy chứng nhận kết hôn là văn bản do cơ quan Nhà nước có thẩm quyền cấp cho hai bên nam, nữ khi đăng ký kết hôn.

Nếu hai bên nam, nữ đủ điều kiện kết hôn, sau khi nam, nữ cùng ký, ghi rõ họ tên trong Sổ hộ tịch, Giấy chứng nhận kết hôn, mỗi bên vợ, chồng được cấp 01 bản chính Giấy chứng nhận theo khoản 3 Điều 18 Nghị định 123/2015/NĐ-CP.

Như vậy, có thể thấy, đăng ký kết hôn sẽ được cấp thành 02 bản chính cho mỗi bên vợ, chồng giữ 01 bản.",full,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Đăng ký kết hôn được cấp mấy bản?,2.5,general,medium,1,108
Đăng ký kết hôn được cấp mấy bản?,"Theo khoản 7 Điều 4 Luật Hộ tịch, giấy chứng nhận kết hôn là văn bản do cơ quan Nhà nước có thẩm quyền cấp cho hai bên nam, nữ khi đăng ký kết hôn. Nếu hai bên nam, nữ đủ điều kiện kết hôn, sau khi nam, nữ cùng ký, ghi rõ họ tên trong Sổ hộ tịch, Giấy chứng nhận kết hôn, mỗi bên vợ, chồng được cấp 01 bản chính Giấy chứng nhận theo khoản 3 Điều 18 Nghị định 123/2015/NĐ-CP.",summary,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Đăng ký kết hôn được cấp mấy bản?,2.5,general,medium,1,84
Mình muốn hỏi đăng ký kết hôn được cấp mấy bản?,"Theo khoản 7 Điều 4 Luật Hộ tịch, giấy chứng nhận kết hôn là văn bản do cơ quan Nhà nước có thẩm quyền cấp cho hai bên nam, nữ khi đăng ký kết hôn.

Nếu hai bên nam, nữ đủ điều kiện kết hôn, sau khi nam, nữ cùng ký, ghi rõ họ tên trong Sổ hộ tịch, Giấy chứng nhận kết hôn, mỗi bên vợ, chồng được cấp 01 bản chính Giấy chứng nhận theo khoản 3 Điều 18 Nghị định 123/2015/NĐ-CP.

Như vậy, có thể thấy, đăng ký kết hôn sẽ được cấp thành 02 bản chính cho mỗi bên vợ, chồng giữ 01 bản.",full,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Đăng ký kết hôn được cấp mấy bản?,2.5,general,medium,1,108
Mình muốn hỏi đăng ký kết hôn được cấp mấy bản?,"Theo khoản 7 Điều 4 Luật Hộ tịch, giấy chứng nhận kết hôn là văn bản do cơ quan Nhà nước có thẩm quyền cấp cho hai bên nam, nữ khi đăng ký kết hôn. Nếu hai bên nam, nữ đủ điều kiện kết hôn, sau khi nam, nữ cùng ký, ghi rõ họ tên trong Sổ hộ tịch, Giấy chứng nhận kết hôn, mỗi bên vợ, chồng được cấp 01 bản chính Giấy chứng nhận theo khoản 3 Điều 18 Nghị định 123/2015/NĐ-CP.",summary,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Đăng ký kết hôn được cấp mấy bản?,2.5,general,medium,1,84
Xin hướng dẫn đăng ký kết hôn được cấp mấy bản?,"Theo khoản 7 Điều 4 Luật Hộ tịch, giấy chứng nhận kết hôn là văn bản do cơ quan Nhà nước có thẩm quyền cấp cho hai bên nam, nữ khi đăng ký kết hôn.

Nếu hai bên nam, nữ đủ điều kiện kết hôn, sau khi nam, nữ cùng ký, ghi rõ họ tên trong Sổ hộ tịch, Giấy chứng nhận kết hôn, mỗi bên vợ, chồng được cấp 01 bản chính Giấy chứng nhận theo khoản 3 Điều 18 Nghị định 123/2015/NĐ-CP.

Như vậy, có thể thấy, đăng ký kết hôn sẽ được cấp thành 02 bản chính cho mỗi bên vợ, chồng giữ 01 bản.",full,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Đăng ký kết hôn được cấp mấy bản?,2.5,general,medium,1,108
Xin hướng dẫn đăng ký kết hôn được cấp mấy bản?,"Theo khoản 7 Điều 4 Luật Hộ tịch, giấy chứng nhận kết hôn là văn bản do cơ quan Nhà nước có thẩm quyền cấp cho hai bên nam, nữ khi đăng ký kết hôn. Nếu hai bên nam, nữ đủ điều kiện kết hôn, sau khi nam, nữ cùng ký, ghi rõ họ tên trong Sổ hộ tịch, Giấy chứng nhận kết hôn, mỗi bên vợ, chồng được cấp 01 bản chính Giấy chứng nhận theo khoản 3 Điều 18 Nghị định 123/2015/NĐ-CP.",summary,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Đăng ký kết hôn được cấp mấy bản?,2.5,general,medium,1,84
Mình có thể đăng ký kết hôn  cấp mấy bản không?,"Theo khoản 7 Điều 4 Luật Hộ tịch, giấy chứng nhận kết hôn là văn bản do cơ quan Nhà nước có thẩm quyền cấp cho hai bên nam, nữ khi đăng ký kết hôn.

Nếu hai bên nam, nữ đủ điều kiện kết hôn, sau khi nam, nữ cùng ký, ghi rõ họ tên trong Sổ hộ tịch, Giấy chứng nhận kết hôn, mỗi bên vợ, chồng được cấp 01 bản chính Giấy chứng nhận theo khoản 3 Điều 18 Nghị định 123/2015/NĐ-CP.

Như vậy, có thể thấy, đăng ký kết hôn sẽ được cấp thành 02 bản chính cho mỗi bên vợ, chồng giữ 01 bản.",full,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Đăng ký kết hôn được cấp mấy bản?,2.5,general,medium,1,108
Mình có thể đăng ký kết hôn  cấp mấy bản không?,"Theo khoản 7 Điều 4 Luật Hộ tịch, giấy chứng nhận kết hôn là văn bản do cơ quan Nhà nước có thẩm quyền cấp cho hai bên nam, nữ khi đăng ký kết hôn. Nếu hai bên nam, nữ đủ điều kiện kết hôn, sau khi nam, nữ cùng ký, ghi rõ họ tên trong Sổ hộ tịch, Giấy chứng nhận kết hôn, mỗi bên vợ, chồng được cấp 01 bản chính Giấy chứng nhận theo khoản 3 Điều 18 Nghị định 123/2015/NĐ-CP.",summary,ket_hon,Thủ tục đăng ký kết hôn mới nhất,2,Đăng ký kết hôn được cấp mấy bản?,2.5,general,medium,1,84
Điều kiện đăng ký kết hôn mới nhất như thế nào?,"Theo khoản 13 Điều 3 Luật Hôn nhân và Gia đình 2014, thời kỳ hôn nhân là khoảng thời gian tồn tại quan hệ vợ chồng, được tính từ ngày đăng ký kết hôn đến ngày chấm dứt hôn nhân. Đồng thời, quan hệ vợ chồng chỉ được xác lập khi hai bên đăng ký kết hôn.

Theo đó, khi đăng ký kết hôn, hai bên nam, nữ phải đáp ứng một số điều kiện nêu tại Điều 8 Luật Hôn nhân và Gia đình 2014 như:

- Nam từ đủ 20 tuổi trở lên, nữ từ đủ 18 tuổi trở lên;

- Việc kết hôn do hai bên tự nguyện quyết định;

- Hai bên không bị mất năng lực hành vi dân sự;

- Không thuộc các trường hợp bị cấm kết hôn như: Kết hôn giả tạo; Tảo hôn; cưỡng ép kết hôn; Người đang có vợ, có chồng mà kết hôn hoặc chung sống như vợ chồng với người khác; Kết hôn hoặc chung sống như vợ chồng giữa những người cùng dòng máu trực hệ;...

Đặc biệt: Việc kết hôn phải được đăng ký và do cơ quan Nhà nước có thẩm quyền thực hiện. Nếu không đăng ký thì không có giá trị pháp lý.",full,ket_hon,Điều kiện đăng ký kết hôn mới nhất,1,,,conditions,medium,2,211
Điều kiện đăng ký kết hôn mới nhất như thế nào?,"Theo khoản 13 Điều 3 Luật Hôn nhân và Gia đình 2014, thời kỳ hôn nhân là khoảng thời gian tồn tại quan hệ vợ chồng, được tính từ ngày đăng ký kết hôn đến ngày chấm dứt hôn nhân. Đồng thời, quan hệ vợ chồng chỉ được xác lập khi hai bên đăng ký kết hôn.",summary,ket_hon,Điều kiện đăng ký kết hôn mới nhất,1,,,conditions,medium,2,57
Mình muốn hỏi về điều kiện đăng ký kết hôn mới nhất?,"Theo khoản 13 Điều 3 Luật Hôn nhân và Gia đình 2014, thời kỳ hôn nhân là khoảng thời gian tồn tại quan hệ vợ chồng, được tính từ ngày đăng ký kết hôn đến ngày chấm dứt hôn nhân. Đồng thời, quan hệ vợ chồng chỉ được xác lập khi hai bên đăng ký kết hôn.

Theo đó, khi đăng ký kết hôn, hai bên nam, nữ phải đáp ứng một số điều kiện nêu tại Điều 8 Luật Hôn nhân và Gia đình 2014 như:

- Nam từ đủ 20 tuổi trở lên, nữ từ đủ 18 tuổi trở lên;

- Việc kết hôn do hai bên tự nguyện quyết định;

- Hai bên không bị mất năng lực hành vi dân sự;

- Không thuộc các trường hợp bị cấm kết hôn như: Kết hôn giả tạo; Tảo hôn; cưỡng ép kết hôn; Người đang có vợ, có chồng mà kết hôn hoặc chung sống như vợ chồng với người khác; Kết hôn hoặc chung sống như vợ chồng giữa những người cùng dòng máu trực hệ;...

Đặc biệt: Việc kết hôn phải được đăng ký và do cơ quan Nhà nước có thẩm quyền thực hiện. Nếu không đăng ký thì không có giá trị pháp lý.",full,ket_hon,Điều kiện đăng ký kết hôn mới nhất,1,,,conditions,medium,2,211
Mình muốn hỏi về điều kiện đăng ký kết hôn mới nhất?,"Theo khoản 13 Điều 3 Luật Hôn nhân và Gia đình 2014, thời kỳ hôn nhân là khoảng thời gian tồn tại quan hệ vợ chồng, được tính từ ngày đăng ký kết hôn đến ngày chấm dứt hôn nhân. Đồng thời, quan hệ vợ chồng chỉ được xác lập khi hai bên đăng ký kết hôn.",summary,ket_hon,Điều kiện đăng ký kết hôn mới nhất,1,,,conditions,medium,2,57
Cho tôi biết về điều kiện đăng ký kết hôn mới nhất?,"Theo khoản 13 Điều 3 Luật Hôn nhân và Gia đình 2014, thời kỳ hôn nhân là khoảng thời gian tồn tại quan hệ vợ chồng, được tính từ ngày đăng ký kết hôn đến ngày chấm dứt hôn nhân. Đồng thời, quan hệ vợ chồng chỉ được xác lập khi hai bên đăng ký kết hôn.

Theo đó, khi đăng ký kết hôn, hai bên nam, nữ phải đáp ứng một số điều kiện nêu tại Điều 8 Luật Hôn nhân và Gia đình 2014 như:

- Nam từ đủ 20 tuổi trở lên, nữ từ đủ 18 tuổi trở lên;

- Việc kết hôn do hai bên tự nguyện quyết định;

- Hai bên không bị mất năng lực hành vi dân sự;

- Không thuộc các trường hợp bị cấm kết hôn như: Kết hôn giả tạo; Tảo hôn; cưỡng ép kết hôn; Người đang có vợ, có chồng mà kết hôn hoặc chung sống như vợ chồng với người khác; Kết hôn hoặc chung sống như vợ chồng giữa những người cùng dòng máu trực hệ;...

Đặc biệt: Việc kết hôn phải được đăng ký và do cơ quan Nhà nước có thẩm quyền thực hiện. Nếu không đăng ký thì không có giá trị pháp lý.",full,ket_hon,Điều kiện đăng ký kết hôn mới nhất,1,,,conditions,medium,2,211
Cho tôi biết về điều kiện đăng ký kết hôn mới nhất?,"Theo khoản 13 Điều 3 Luật Hôn nhân và Gia đình 2014, thời kỳ hôn nhân là khoảng thời gian tồn tại quan hệ vợ chồng, được tính từ ngày đăng ký kết hôn đến ngày chấm dứt hôn nhân. Đồng thời, quan hệ vợ chồng chỉ được xác lập khi hai bên đăng ký kết hôn.",summary,ket_hon,Điều kiện đăng ký kết hôn mới nhất,1,,,conditions,medium,2,57
Cho tôi biết về thủ tục đăng ký kết hôn khi vợ/chồng mất tích?,"Một người chỉ được công nhận là mất tích khi được Tòa án ra quyết định tuyên bố người đó mất tích (căn cứ Điều 68 Bộ luật Dân sự năm 2015). Tuy nhiên, khi đó, quan hệ hôn nhân giữa người bị tuyên bố là mất tích với người vợ hoặc chồng của người đó vẫn tồn tại.

Mà theo quy định Luật Hôn nhân và Gia đình 2014, việc kết hôn hoặc chung sống như vợ chồng với người đang có vợ, đang có chồng là hành vi bị cấm.

Bởi vậy, nếu vợ/chồng người bị tuyên bố mất tích muốn đăng ký kết hôn với người khác thì bắt buộc phải có yêu cầu ly hôn thì Tòa án căn cứ vào quy định dưới đây để giải quyết:

“Trong trường hợp vợ hoặc chồng của người bị Tòa án tuyên bố mất tích yêu cầu ly hôn thì Tòa án giải quyết cho ly hôn”.

Như vậy, khi vợ hoặc chồng mất tích, nếu người còn lại muốn kết hôn với người khác thì phải đồng thời thực hiện 03 thủ tục sau đây:

- Yêu cầu Tòa án tuyên bố một người mất tích;

- Yêu cầu Tòa án giải quyết ly hôn với người đã bị tuyên bố mất tích;

- Thực hiện thủ tục đăng ký kết hôn (lần 02).",full,ket_hon,Thủ tục đăng ký kết hôn khi vợ/chồng mất tích,3,,,procedure,medium,2,227
Cho tôi biết về thủ tục đăng ký kết hôn khi vợ/chồng mất tích?,"Một người chỉ được công nhận là mất tích khi được Tòa án ra quyết định tuyên bố người đó mất tích (căn cứ Điều 68 Bộ luật Dân sự năm 2015). Tuy nhiên, khi đó, quan hệ hôn nhân giữa người bị tuyên bố là mất tích với người vợ hoặc chồng của người đó vẫn tồn tại. Mà theo quy định Luật Hôn nhân và Gia đình 2014, việc kết hôn hoặc chung sống như vợ chồng với người đang có vợ, đang có chồng là hành vi bị cấm.",summary,ket_hon,Thủ tục đăng ký kết hôn khi vợ/chồng mất tích,3,,,procedure,medium,2,92
Thủ tục đăng ký kết hôn khi vợ/chồng mất tích như thế nào?,"Một người chỉ được công nhận là mất tích khi được Tòa án ra quyết định tuyên bố người đó mất tích (căn cứ Điều 68 Bộ luật Dân sự năm 2015). Tuy nhiên, khi đó, quan hệ hôn nhân giữa người bị tuyên bố là mất tích với người vợ hoặc chồng của người đó vẫn tồn tại.

Mà theo quy định Luật Hôn nhân và Gia đình 2014, việc kết hôn hoặc chung sống như vợ chồng với người đang có vợ, đang có chồng là hành vi bị cấm.

Bởi vậy, nếu vợ/chồng người bị tuyên bố mất tích muốn đăng ký kết hôn với người khác thì bắt buộc phải có yêu cầu ly hôn thì Tòa án căn cứ vào quy định dưới đây để giải quyết:

“Trong trường hợp vợ hoặc chồng của người bị Tòa án tuyên bố mất tích yêu cầu ly hôn thì Tòa án giải quyết cho ly hôn”.

Như vậy, khi vợ hoặc chồng mất tích, nếu người còn lại muốn kết hôn với người khác thì phải đồng thời thực hiện 03 thủ tục sau đây:

- Yêu cầu Tòa án tuyên bố một người mất tích;

- Yêu cầu Tòa án giải quyết ly hôn với người đã bị tuyên bố mất tích;

- Thực hiện thủ tục đăng ký kết hôn (lần 02).",full,ket_hon,Thủ tục đăng ký kết hôn khi vợ/chồng mất tích,3,,,procedure,medium,2,227
Thủ tục đăng ký kết hôn khi vợ/chồng mất tích như thế nào?,"Một người chỉ được công nhận là mất tích khi được Tòa án ra quyết định tuyên bố người đó mất tích (căn cứ Điều 68 Bộ luật Dân sự năm 2015). Tuy nhiên, khi đó, quan hệ hôn nhân giữa người bị tuyên bố là mất tích với người vợ hoặc chồng của người đó vẫn tồn tại. Mà theo quy định Luật Hôn nhân và Gia đình 2014, việc kết hôn hoặc chung sống như vợ chồng với người đang có vợ, đang có chồng là hành vi bị cấm.",summary,ket_hon,Thủ tục đăng ký kết hôn khi vợ/chồng mất tích,3,,,procedure,medium,2,92
Thủ tục đăng ký kết hôn khi vợ/chồng mất tích?,"Một người chỉ được công nhận là mất tích khi được Tòa án ra quyết định tuyên bố người đó mất tích (căn cứ Điều 68 Bộ luật Dân sự năm 2015). Tuy nhiên, khi đó, quan hệ hôn nhân giữa người bị tuyên bố là mất tích với người vợ hoặc chồng của người đó vẫn tồn tại.

Mà theo quy định Luật Hôn nhân và Gia đình 2014, việc kết hôn hoặc chung sống như vợ chồng với người đang có vợ, đang có chồng là hành vi bị cấm.

Bởi vậy, nếu vợ/chồng người bị tuyên bố mất tích muốn đăng ký kết hôn với người khác thì bắt buộc phải có yêu cầu ly hôn thì Tòa án căn cứ vào quy định dưới đây để giải quyết:

“Trong trường hợp vợ hoặc chồng của người bị Tòa án tuyên bố mất tích yêu cầu ly hôn thì Tòa án giải quyết cho ly hôn”.

Như vậy, khi vợ hoặc chồng mất tích, nếu người còn lại muốn kết hôn với người khác thì phải đồng thời thực hiện 03 thủ tục sau đây:

- Yêu cầu Tòa án tuyên bố một người mất tích;

- Yêu cầu Tòa án giải quyết ly hôn với người đã bị tuyên bố mất tích;

- Thực hiện thủ tục đăng ký kết hôn (lần 02).",full,ket_hon,Thủ tục đăng ký kết hôn khi vợ/chồng mất tích,3,,,procedure,medium,2,227
Thủ tục đăng ký kết hôn khi vợ/chồng mất tích?,"Một người chỉ được công nhận là mất tích khi được Tòa án ra quyết định tuyên bố người đó mất tích (căn cứ Điều 68 Bộ luật Dân sự năm 2015). Tuy nhiên, khi đó, quan hệ hôn nhân giữa người bị tuyên bố là mất tích với người vợ hoặc chồng của người đó vẫn tồn tại. Mà theo quy định Luật Hôn nhân và Gia đình 2014, việc kết hôn hoặc chung sống như vợ chồng với người đang có vợ, đang có chồng là hành vi bị cấm.",summary,ket_hon,Thủ tục đăng ký kết hôn khi vợ/chồng mất tích,3,,,procedure,medium,2,92
